,soundID,date_run,followingCount,followerCount,heartCount,videoCount,diggCount,heart
6948075052814372102,6948074928969091845,05/04/21,2,2100000,12400000,88,3192,12400000
6950670124747640069,6948074928969091845,05/04/21,99,172800,4300000,126,348,4300000
6949258741518765318,6948074928969091845,05/04/21,37,1100000,4800000,53,65,4800000
6954451822530661638,6948074928969091845,05/04/21,23,117400,6700000,244,1918,6700000
6948190876728380678,6948074928969091845,05/04/21,39,461400,3500000,207,14300,3500000
6951939588017474822,6948074928969091845,05/04/21,119,17100,254200,45,297,254200
6953595668875218182,6948074928969091845,05/04/21,29,2900000,83200000,2053,1086,83200000
6948866512069348614,6948074928969091845,05/04/21,96,59100,3000000,61,1725,3000000
6948815602731453701,6948074928969091845,05/04/21,529,3000000,96500000,173,2602,96500000
6957748208483175685,6948074928969091845,05/04/21,253,357300,3400000,284,3230,3400000
6954130332975172869,6948074928969091845,05/04/21,99,902,183800,46,770,183800
6951161052377664774,6948074928969091845,05/04/21,1564,166400,3100000,1090,25300,3100000
6950098251789995269,6948074928969091845,05/04/21,336,2100000,39600000,318,4701,39600000
6957486852769074437,6948074928969091845,05/04/21,410,4938,158100,37,18300,158100
6949159426418822406,6948074928969091845,05/04/21,101,15000,246000,45,7557,246000
6949360086502362373,6948074928969091845,05/04/21,594,26100,301900,82,3972,301900
6949957192892026117,6948074928969091845,05/04/21,189,68700,1600000,133,7598,1600000
6948424561209740550,6948074928969091845,05/04/21,46,3290,167500,7,662,167500
6954256395248209158,6948074928969091845,05/04/21,100,625900,6300000,401,2327,6300000
6948919506420960517,6948074928969091845,05/04/21,223,63300,665300,118,9545,665300
6950987778800880901,6948074928969091845,05/04/21,69,57400,581900,107,233,581900
6950869786020580610,6948074928969091845,05/04/21,244,376500,18300000,457,6474,18300000
6954004174640090374,6948074928969091845,05/04/21,15,202700,4500000,226,85,4500000
6955669261834554629,6948074928969091845,05/04/21,80,3402,137700,16,1918,137700
6952480982461140229,6948074928969091845,05/04/21,5,537800,6100000,359,886,6100000
6952537960667565318,6948074928969091845,05/04/21,578,334000,6800000,563,10900,6800000
6954886648433806598,6948074928969091845,05/04/21,282,1417,114400,28,17400,114400
6949174111817977093,6948074928969091845,05/04/21,362,227900,3500000,304,2649,3500000
6949306837984382214,6948074928969091845,05/04/21,239,3820,190900,45,1779,190900
6950086149591321857,6948074928969091845,05/04/21,5,389500,11100000,3562,5692,11100000
6951266272323652865,6948074928969091845,05/04/21,244,376500,18300000,457,6474,18300000
6950459272354467077,6948074928969091845,05/04/21,98,64700,821600,149,26500,821600
6957445986813758726,6948074928969091845,05/04/21,163,11000,159100,54,2332,159100
6953437638128897281,6948074928969091845,05/04/21,96,7400000,103300000,379,899,103300000
6949275169160432901,6948074928969091845,05/04/21,216,19800,432000,67,1885,432000
6951483946974727430,6948074928969091845,05/04/21,59,83600,940100,139,5345,940100
6949329817095425285,6948074928969091845,05/04/21,173,2900000,57400000,447,4029,57400000
6952571805173353734,6948074928969091845,05/04/21,65,2000000,38400000,220,3429,38400000
6950684988383792389,6948074928969091845,05/04/21,291,362600,11500000,212,35300,11500000
6951170812913208581,6948074928969091845,05/04/21,315,10300,246300,269,10300,246300
6951257802702703878,6948074928969091845,05/04/21,5858,4800000,75300000,551,5632,75300000
6949968467164548357,6948074928969091845,05/04/21,467,111700,2700000,955,22000,2700000
6951766061234572550,6948074928969091845,05/04/21,57,127700,2700000,104,135,2700000
6955839081179811078,6948074928969091845,05/04/21,304,10700,204000,95,3350,204000
6950320048162540805,6948074928969091845,05/04/21,95,913800,8900000,330,4456,8900000
6948451839121673478,6948074928969091845,05/04/21,102,635800,8300000,190,1074,8300000
6948206215344213253,6948074928969091845,05/04/21,41,126600,1700000,82,609,1700000
6948759650883865862,6948074928969091845,05/04/21,137,153500,3500000,110,2444,3500000
6949937900708433157,6948074928969091845,05/04/21,336,133500,2100000,104,1327,2100000
6948910597735992581,6948074928969091845,05/04/21,75,2200000,73900000,250,104,73900000
6925490581019872518,6914409440376539138,05/04/21,13,29700000,328500000,72,319,328500000
6932139060555205893,6914409440376539138,05/04/21,327,149300,4000000,125,38500,4000000
6936173972790758662,6914409440376539138,05/04/21,33,1100000,14200000,179,108,14200000
6931436579890138374,6914409440376539138,05/04/21,117,1600000,22100000,370,6273,22100000
6932211275493641477,6914409440376539138,05/04/21,39,139800,4500000,68,2470,4500000
6937550537911045381,6914409440376539138,05/04/21,78,19900,2600000,28,15200,2600000
6930020810270706950,6914409440376539138,05/04/21,290,56100,2300000,47,35500,2300000
6929997811391941893,6914409440376539138,05/04/21,120,144100,1400000,101,975,1400000
6930041422238338310,6914409440376539138,05/04/21,270,53900,1500000,50,11200,1500000
6930806008180657414,6914409440376539138,05/04/21,790,43000,1300000,203,127000,1300000
6933687076999154949,6914409440376539138,05/04/21,108,95900,3400000,304,927,3400000
6926914466617511173,6914409440376539138,05/04/21,128,71200,1900000,28,10700,1900000
6935915203167145221,6914409440376539138,05/04/21,113,7900000,204900000,182,17600,204900000
6930481051286490373,6914409440376539138,05/04/21,99,115000,2000000,87,632,2000000
6930391338705816837,6914409440376539138,05/04/21,12,242800,7700000,82,6786,7700000
6932507547068894470,6914409440376539138,05/04/21,0,85100,1300000,78,90,1300000
6937754705938386182,6914409440376539138,05/04/21,395,20600000,335800000,322,16800,335800000
6934944268998036738,6914409440376539138,05/04/21,7,15500,557900,21,75,557900
6932547829617396997,6914409440376539138,05/04/21,177,64200,1200000,100,624,1200000
6930773810094329094,6914409440376539138,05/04/21,112,1700000,23600000,173,4009,23600000
6929928389335780614,6914409440376539138,05/04/21,315,1200000,35300000,362,17200,35300000
6931746960999222533,6914409440376539138,05/04/21,48,685600,14600000,1025,7005,14600000
6934270834295016710,6914409440376539138,05/04/21,32,151600,3900000,667,119,3900000
6935203581956017413,6914409440376539138,05/04/21,327,5518,512000,13,1490,512000
6925241489337355526,6914409440376539138,05/04/21,175,6877,505500,43,2555,505500
6930625158294048006,6914409440376539138,05/04/21,18,136100,8000000,145,9169,8000000
6930683939149417734,6914409440376539138,05/04/21,311,28500,460300,7,3632,460300
6935246234957516038,6914409440376539138,05/04/21,2505,56500,794600,9,39600,794600
6934484935436750086,6914409440376539138,05/04/21,129,1017,420900,116,5150,420900
6930685896492731654,6914409440376539138,05/04/21,221,52200000,0,2814,24200,2800000000
6928458830036733190,6914409440376539138,05/04/21,2497,71900,1200000,461,10300,1200000
6935462759333154054,6914409440376539138,05/04/21,27,6286,451200,53,157,451200
6933330157730090246,6914409440376539138,05/04/21,1940,355900,14800000,832,36200,14800000
6928153962122185989,6914409440376539138,05/04/21,3700,14600,451500,187,32500,451500
6929397506065321221,6914409440376539138,05/04/21,11,195800,2000000,24,0,2000000
6931799945943010565,6914409440376539138,05/04/21,354,259200,7100000,337,3165,7100000
6932276959342824710,6914409440376539138,05/04/21,1611,442600,10900000,780,14300,10900000
6932575464896597253,6914409440376539138,05/04/21,2386,310000,7300000,888,44600,7300000
6934777158372052230,6914409440376539138,05/04/21,4996,33600000,0,5354,147800,2400000000
6932477369672404230,6914409440376539138,05/04/21,143,32700,483500,440,2741,483500
6934173896182664453,6914409440376539138,05/04/21,149,5856,694700,132,33600,694700
6931933146216729861,6914409440376539138,05/04/21,141,12500,420900,48,16400,420900
6934063551036329221,6914409440376539138,05/04/21,5,40700,1100000,17,1309,1100000
6930089749138902277,6914409440376539138,05/04/21,252,28300,761200,50,9996,761200
6933763187842092293,6914409440376539138,05/04/21,362,90400,3100000,741,32200,3100000
6926965880786062597,6914409440376539138,05/04/21,715,210300,5300000,503,42300,5300000
6928908374792883461,6914409440376539138,05/04/21,16,82600,2500000,37,3545,2500000
6931932740203891974,6914409440376539138,05/04/21,41,112300,1100000,72,253,1100000
6930780709770611973,6914409440376539138,05/04/21,3,261900,4400000,77,34,4400000
6935260995174583557,6914409440376539138,05/04/21,118,732600,9200000,1205,2427,9200000
6952216039300091138,6728028236460165894,05/04/21,107,363300,7700000,12,4281,7700000
6738564943865580806,6728028236460165894,05/04/21,115,13400000,823000000,3534,459,823000000
6930813792330845445,6728028236460165894,05/04/21,100,3100000,163700000,664,1589,163700000
6930122056038124805,6728028236460165894,05/04/21,183,13700000,697200000,3023,10600,697200000
6930317746957798662,6728028236460165894,05/04/21,652,1300000,51100000,372,50500,51100000
6738148415382899973,6728028236460165894,05/04/21,78,87600,1100000,16,104,1100000
6736526407133842694,6728028236460165894,05/04/21,99,396700,14100000,129,12300,14100000
6916599089421356294,6728028236460165894,05/04/21,652,1300000,51100000,372,50500,51100000
6741055634709417222,6728028236460165894,05/04/21,397,45900,1200000,145,12700,1200000
6740666044051885318,6728028236460165894,05/04/21,60,4800000,187100000,2680,1853,187100000
6737022104002252038,6728028236460165894,05/04/21,1969,4500000,220200000,782,70800,220200000
6951830749423127813,6728028236460165894,05/04/21,652,1300000,51100000,372,50500,51100000
6740329521150446853,6728028236460165894,05/04/21,23,11400000,165300000,113,11500,165300000
6929934459672251650,6728028236460165894,05/04/21,107,363300,7700000,12,4281,7700000
6905360389408689409,6728028236460165894,05/04/21,104,5100000,240800000,1737,2812,240800000
6739361304781294853,6728028236460165894,05/04/21,3,135100,3600000,378,1988,3600000
6742564533551795462,6728028236460165894,05/04/21,81,8700000,253500000,1607,7051,253500000
6935890163524570374,6728028236460165894,05/04/21,652,1300000,51100000,372,50500,51100000
6738641425749019909,6728028236460165894,05/04/21,73,2600000,28800000,83,6706,28800000
6740777829455252742,6728028236460165894,05/04/21,44,314100,7000000,108,875,7000000
6738970545741729029,6728028236460165894,05/04/21,2,12200000,369700000,1415,2517,369700000
6739963839749704965,6728028236460165894,05/04/21,1850,12900000,472600000,670,2570,472600000
6733345801654897926,6728028236460165894,05/04/21,33,118500,1900000,135,1531,1900000
6923158351610187013,6728028236460165894,05/04/21,71,92600,25100000,556,11800,25100000
6937381626905251078,6728028236460165894,05/04/21,652,1300000,51100000,372,50500,51100000
6943559651732638982,6728028236460165894,05/04/21,19,7096,553800,89,32,553800
6912550051894119685,6728028236460165894,05/04/21,652,1300000,51100000,372,50500,51100000
6930403375473249541,6728028236460165894,05/04/21,173,2700000,112700000,787,19800,112700000
6739292891950091526,6728028236460165894,05/04/21,4099,21100000,1100000000,3248,614200,1100000000
6733396178928438533,6728028236460165894,05/04/21,112,91800,5000000,224,41100,5000000
6773390449664331013,6728028236460165894,05/04/21,503,122100,2800000,132,11000,2800000
6736257763745238277,6728028236460165894,05/04/21,494,6600000,140600000,301,38600,140600000
6940311831009316102,6728028236460165894,05/04/21,62,16800,652700,30,1038,652700
6734777697987284230,6728028236460165894,05/04/21,2,12200000,369700000,1415,2517,369700000
6918456261520461061,6728028236460165894,05/04/21,444,5600000,209000000,2458,6062,209000000
6915940223180442885,6728028236460165894,05/04/21,380,949000,31000000,610,97600,31000000
6931170673717021958,6728028236460165894,05/04/21,0,20200,4200000,188,281,4200000
6735153212883504390,6728028236460165894,05/04/21,122,76200,3300000,196,5711,3300000
6740799035822689541,6728028236460165894,05/04/21,2,12200000,369700000,1415,2517,369700000
6934457255647546629,6728028236460165894,05/04/21,515,3725,1200000,255,29600,1200000
6931031378419109126,6728028236460165894,05/04/21,1,3449,330000,1,25,330000
6737114208359517445,6728028236460165894,05/04/21,71,10100,373800,6,6518,373800
6940280603082263813,6728028236460165894,05/04/21,652,1300000,51100000,372,50500,51100000
6927011707650886913,6728028236460165894,05/04/21,107,363300,7700000,12,4281,7700000
6734789106687069446,6728028236460165894,05/04/21,144,9600000,405800000,1213,6204,405800000
6735232255653858565,6728028236460165894,05/04/21,508,209300,8500000,229,23700,8500000
6930540425254096133,6728028236460165894,05/04/21,5,3207,298300,3,10,298300
6740610011061439749,6728028236460165894,05/04/21,377,673400,16300000,261,1299,16300000
6948144561290054918,6728028236460165894,05/04/21,652,1300000,51100000,372,50500,51100000
6732893887725063429,6728028236460165894,05/04/21,175,1900000,66800000,966,3293,66800000
6937395625222786310,6925658290315593729,05/04/21,0,5700000,48600000,21,9,48600000
6934033289921547525,6925658290315593729,05/04/21,1415,876400,17600000,107,28900,17600000
6934541802796043525,6925658290315593729,05/04/21,107,2100000,37700000,277,3195,37700000
6927455963037306118,6925658290315593729,05/04/21,90,1200000,30100000,376,2442,30100000
6930423642710969605,6925658290315593729,05/04/21,23,3700000,61400000,183,305,61400000
6940578402323778818,6925658290315593729,05/04/21,87,9800000,134400000,137,906,134400000
6935339825771908357,6925658290315593729,05/04/21,14,345900,16700000,175,445,16700000
6937092204632624390,6925658290315593729,05/04/21,924,9900000,556700000,3013,35100,556700000
6934812686723140870,6925658290315593729,05/04/21,1142,44700,5300000,66,22600,5300000
6947324767749803269,6925658290315593729,05/04/21,5237,17200000,508800000,1061,23500,508800000
6933103623513623813,6925658290315593729,05/04/21,1026,20000000,242200000,333,12800,242200000
6941165835188768006,6925658290315593729,05/04/21,466,1500000,68900000,1316,12000,68900000
6927754002713185541,6925658290315593729,05/04/21,3,9900000,46100000,46,42,46100000
6940677242393464066,6925658290315593729,05/04/21,3,614200,6000000,80,1372,6000000
6937876983699328261,6925658290315593729,05/04/21,316,225800,8600000,80,34600,8600000
6933224773585521926,6925658290315593729,05/04/21,0,2600000,4600000,8,7,4600000
6938079027789843718,6925658290315593729,05/04/21,309,1100000,16000000,548,22400,16000000
6932627488883412230,6925658290315593729,05/04/21,189,213400,10700000,265,10600,10700000
6951164580215131398,6925658290315593729,05/04/21,144,63900,3400000,50,2075,3400000
6930421036630428934,6925658290315593729,05/04/21,128,183400,3900000,109,847,3900000
6930697265128508678,6925658290315593729,05/04/21,13,5400000,83900000,171,1643,83900000
6942499468638031110,6925658290315593729,05/04/21,158,221500,3600000,79,1125,3600000
6949610961846209793,6925658290315593729,05/04/21,5,389500,11100000,3562,5692,11100000
6936965005313150213,6925658290315593729,05/04/21,5237,17200000,508800000,1061,23500,508800000
6935112895000890629,6925658290315593729,05/04/21,2,1700000,17300000,92,410,17300000
6931543816008666374,6925658290315593729,05/04/21,55,1100000,15900000,444,230,15900000
6940692904683801861,6925658290315593729,05/04/21,1026,20000000,242200000,333,12800,242200000
6940827514310872326,6925658290315593729,05/04/21,177,566400,19200000,209,20700,19200000
6930637947901414661,6925658290315593729,05/04/21,401,1700000,25800000,481,43700,25800000
